Season,Season Type,Week,Player Name,Position,Team Abbreviation,Avg Cushion,Avg Separation,Avg Intended Air Yards,Share of Intended Air Yards (%),Receptions,Targets,Catch Percentage,Yards,Receiving Touchdowns,Avg Yards After Catch,Avg Expected YAC,YAC Above Expectation,Player GSIS ID,Headshot
2025,REG,0,Tyler Lockett,WR,LV,6.275094339622641,2.782609804936533,7.525818181818182,10.665732161078532,32,55,58.18181818181818,291.0,1,2.7437500000000004,3.780442684694334,-1.0366926846943336,00-0032211,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gyhvviyep9iigeaobxmi"
2025,REG,0,Emeka Egbuka,WR,TB,6.22984,2.582663817611588,12.197952755905511,35.50516371237229,63,127,49.60629921259843,938.0,6,5.409365079365079,4.7292270579582,0.6801380214068793,00-0040129,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qolqqtwamffi0pi4np7h"
2025,REG,0,T.J. Hockenson,TE,MIN,6.199333333333333,3.75453022718054,4.787575757575757,8.307087235194833,51,66,77.27272727272727,438.0,3,4.843529411764706,4.991863068728638,-0.1483336569639322,00-0035229,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rs8o65x0u0n9xzde0fd6"
2025,REG,0,Mack Hollins,WR,NE,6.187230769230769,2.6658014816271023,12.99676923076923,19.185165839644817,46,65,70.76923076923077,550.0,2,2.2780434782608694,2.541906688566809,-0.2638632103059395,00-0033555,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qbz7whjzsittudcecezw"
2025,REG,0,Jaylen Waddle,WR,MIA,6.186734693877551,2.734334202299693,12.2635,38.66160573264271,64,100,64.0,910.0,6,4.122187499999999,3.976442134962368,0.1457453650376314,00-0036613,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dsxd2zcqm42wsv4ewtfc"
2025,REG,0,Keenan Allen,WR,LAC,6.175677966101695,2.5631738400655677,8.481967213114753,23.36761999390292,81,122,66.39344262295081,777.0,4,3.051481481481481,2.7374944046974914,0.3139870767839898,00-0030279,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ri267r6lzfwarh89hsn6"
2025,REG,0,Brock Bowers,TE,LV,6.1466666666666665,3.0546378755299486,7.012790697674418,18.499375787933538,64,86,74.4186046511628,680.0,7,4.9067187500000005,3.9579360617740535,0.9487826882259468,00-0039338,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uzp2ffi0lomamxofsrhy"
2025,REG,0,Cooper Kupp,WR,SEA,6.144923076923077,3.0228409010785424,8.28057142857143,15.355556203126532,47,70,67.14285714285714,593.0,2,6.18468085106383,4.110675730722097,2.0740051203417336,00-0033908,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lpaxi9rsedlg9sdr5quw"
2025,REG,0,CeeDee Lamb,WR,DAL,6.139826086956521,2.778540830165139,12.271965811965815,28.33545810128632,75,117,64.1025641025641,1077.0,3,4.461333333333334,3.964039590841371,0.497293742491963,00-0036358,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijxzvtumjhqu3zva1bwc"
2025,REG,0,Mason Taylor,TE,NYJ,6.108750000000001,3.2476017894183298,5.938461538461539,11.82326364959032,44,65,67.6923076923077,369.0,1,3.23090909090909,3.724925111698894,-0.4940160207898039,00-0040736,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bk7wjtjt7dpc5qsuil4z"
2025,REG,0,Amon-Ra St. Brown,WR,DET,6.096335403726709,2.950004605096908,8.346686046511628,38.42517872580745,117,172,68.02325581395348,1401.0,11,5.161538461538463,4.817071116951077,0.344467344587386,00-0036963,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd8nwhm6pvxfyzphzl6i"
2025,REG,0,Van Jefferson,WR,TEN,6.0706,2.6335520206653737,12.024038461538462,16.11120272930603,29,52,55.76923076923077,350.0,1,3.0910344827586207,2.52735979131191,0.5636746914467108,00-0036415,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aavlanyckqnsej61ulir"
2025,REG,0,Jameson Williams,WR,DET,6.055306122448981,3.184677725796329,12.379215686274508,33.79610670820652,65,102,63.725490196078425,1109.0,7,6.811846153846154,4.970863491244859,1.840982662601295,00-0037240,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gpjarmglg1jhwq5wr1uu"
2025,REG,0,JuJu Smith-Schuster,WR,KC,6.032682926829269,3.4575172396040816,5.08,5.549271020959057,33,45,73.33333333333333,345.0,1,6.098181818181819,6.064027137494542,0.0341546806872763,00-0033857,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fmjrhk2zt9z22uifctv0"
2025,REG,0,Zach Ertz,TE,WAS,6.030158730158729,2.725448884831627,8.662083333333335,16.55526651093651,50,72,69.44444444444444,504.0,4,2.9292000000000007,3.684778399476365,-0.7555783994763643,00-0030061,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xktmmeumuoglbuam75iz"
2025,REG,0,Sterling Shepard,WR,TB,6.029423076923077,3.205955018260777,8.698867924528303,10.56670196234822,39,53,73.58490566037736,371.0,1,3.86948717948718,3.646006466478948,0.2234807130082323,00-0032385,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l47czwi8aaznnit0se5h"
2025,REG,0,Puka Nacua,WR,LAR,6.020314465408805,2.879876071026951,8.893614457831326,27.92465106953642,129,166,77.71084337349397,1715.0,10,5.627054263565891,4.285594428109051,1.34145983545684,00-0039075,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zvi4hdm6fywcekfe7ceb"
2025,REG,0,Hunter Henry,TE,NE,6.016249999999999,3.01504326959347,7.975747126436781,15.75822952978982,60,87,68.96551724137932,768.0,7,6.139833333333332,5.815268792249168,0.3245645410841637,00-0033090,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l0fsrutz9fwbohx10lcf"
2025,REG,0,Juwan Johnson,TE,NO,5.996666666666666,3.648809897426189,7.310098039215686,16.128529866646474,77,102,75.49019607843137,889.0,3,4.90948051948052,4.820702894304669,0.0887776251758509,00-0036040,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wuyyzdqkh5fve8t7kfuv"
2025,REG,0,Romeo Doubs,WR,GB,5.987176470588234,2.266009533159456,12.795176470588236,27.05097848039556,55,85,64.70588235294117,724.0,6,3.220909090909092,2.858490799186507,0.3624182917225846,00-0037816,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ov2llp1bfetznmngqybi"
2025,REG,0,Dallas Goedert,TE,PHI,5.985820895522389,3.360714903567619,7.115853658536586,13.912798821167485,60,82,73.17073170731707,591.0,11,4.064666666666668,3.957396386449625,0.1072702802170426,00-0034351,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a6ljhwvkehvyiufdx3d1"
2025,REG,0,Michael Wilson,WR,ARI,5.981370967741934,2.4353189951454493,11.377063492063494,31.859884162847663,78,126,61.90476190476191,1006.0,7,3.805641025641026,3.23191626559958,0.5737247600414466,00-0038559,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yc8awtck004bz2a5oeb8"
2025,REG,0,Dalton Kincaid,TE,BUF,5.967631578947369,3.4208099131570937,9.091020408163264,12.98838375591892,39,49,79.59183673469387,571.0,5,6.962820512820515,5.939149500868324,1.0236710119521906,00-0038933,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwkeaiecuyafkidllebz"
2025,REG,0,Oronde Gadsden,TE,LAC,5.957586206896552,3.163673433649344,9.020434782608696,14.055122110944255,49,69,71.01449275362319,664.0,3,4.921428571428571,3.5727520984338623,1.3486764729947085,00-0040189,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r8b4oghjwhw8x9nv1wbs"
2025,REG,0,Michael Mayer,TE,LV,5.92,3.4526623761818023,4.396600000000001,6.743024008392356,35,50,70.0,328.0,1,6.059142857142857,5.826999179030926,0.2321436781119308,00-0039066,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crb4nzumiww6ftxcyiqm"
2025,REG,0,Tyler Warren,TE,IND,5.911954022988506,3.3098936455412025,5.509821428571429,14.393540050474188,76,112,67.85714285714286,817.0,4,6.664078947368421,6.04490507031785,0.6191738770505708,00-0040128,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jt2almbzdk0kbha39otb"
2025,REG,0,Dontayvion Wicks,WR,GB,5.9111627906976745,2.1693210690095976,11.311086956521738,12.941360818998534,30,46,65.21739130434783,332.0,2,2.418333333333334,2.009416015000086,0.4089173183332479,00-0038393,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/er7pbyq82nsbw1w3wyor"
2025,REG,0,Jake Ferguson,TE,DAL,5.874533333333333,3.3069435180725164,4.8510784313725495,9.764920410007855,82,102,80.3921568627451,600.0,8,3.901585365853658,3.7210317940756608,0.1805535717779971,00-0038041,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ebdz1yf8ky2mscdvyv1v"
2025,REG,0,Justin Jefferson,WR,MIN,5.848560606060605,3.233035504377624,10.352978723404256,38.37722872751555,84,141,59.57446808510638,1048.0,2,5.267619047619048,4.488937379782847,0.7786816678362012,00-0036322,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f0ccavu3ppzcs51e1cuv"
2025,REG,0,Stefon Diggs,WR,NE,5.835773195876288,3.0207758245932177,8.530098039215687,19.75927418896977,85,102,83.33333333333334,1013.0,4,4.420235294117647,3.574381760728974,0.8458535333886728,00-0031588,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cemcexmscsarpvwhafln"
2025,REG,0,Theo Johnson,TE,NYG,5.825573770491803,3.006633466327494,8.061891891891893,13.596645167171872,45,74,60.810810810810814,528.0,5,4.817111111111111,5.327130809538438,-0.5100196984273273,00-0039847,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/naoiheinxogchairenzf"
2025,REG,0,Cole Kmet,TE,CHI,5.8243243243243255,3.63214753282762,8.677708333333335,9.301136376323894,30,48,62.5,347.0,2,5.538666666666667,5.2691951650581474,0.2694715016085194,00-0036290,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ysnui8mzlu2fo70ub0yt"
2025,REG,0,Elic Ayomanor,WR,TEN,5.820843373493975,2.6574799351235754,12.244606741573037,28.080776326774625,41,89,46.06741573033708,515.0,4,3.0490243902439023,3.1780201654662443,-0.128995775222342,00-0040170,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aekfvt5nyl69emvxr2yj"
2025,REG,0,Chigoziem Okonkwo,TE,TEN,5.806842105263158,3.8640859936594985,4.439620253164556,9.037476422630151,56,79,70.88607594936708,560.0,2,6.403392857142859,5.231296959395588,1.1720958977472709,00-0037809,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omm5z5iq6dlmidqz1sgz"
2025,REG,0,Ladd McConkey,WR,LAC,5.795728155339806,3.2648420915847893,9.984622641509436,23.89987241297549,66,106,62.264150943396224,789.0,6,4.769393939393939,3.7608559203086176,1.008538019085321,00-0039915,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qsvdiebsa34jtkcrjpju"
2025,REG,0,Adonai Mitchell,WR,NYJ,5.787567567567567,2.7551420698697213,14.778378378378378,25.50765742861541,33,74,44.5945945945946,453.0,2,2.5360606060606066,1.6989911217097202,0.8370694843508864,00-0039890,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwwacoa3pqapd7pgahfx"
2025,REG,0,Drake London,WR,ATL,5.783055555555555,2.659067628669084,10.785357142857142,29.547478107724668,68,112,60.71428571428571,919.0,7,3.983823529411765,3.339193655639866,0.6446298737718994,00-0037238,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/np91pvk7mczra1iyjkmo"
2025,REG,0,A.J. Brown,WR,PHI,5.740588235294117,2.2443304359534424,11.571074380165292,33.38356406086821,78,121,64.46280991735537,1003.0,7,3.440000000000001,2.3799447538817087,1.0600552461182922,00-0035676,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a014sgzctarbvhwb35lw"
