"gsis_id","headshot"
"00-0022766","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yti9l84jb0ip9ysswdee"
"00-0034182","https://static.www.nfl.com/image/private/f_auto,q_auto/league/tpcneofqrwriku5kvmnq"
"00-0021421","https://static.www.nfl.com/image/private/f_auto,q_auto/league/bvvinpjjekn0ewgwl5ml"
"00-0028885","https://static.www.nfl.com/image/private/f_auto,q_auto/league/gahot4olzwt54tcksvs7"
"00-0040512","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jxccvn2ucwos2vz3xdqj"
"CRE692150","https://static.www.nfl.com/image/private/f_auto,q_auto/league/mmqiz46pspgtcasiquqd"
"CRE761365","https://static.www.nfl.com/image/private/f_auto,q_auto/league/bvsldlmrn8jedvyedkka"
"00-0003641","https://static.www.nfl.com/image/private/f_auto,q_auto/league/u40y18o3lwjnttywvojl"
"CRI055372","https://static.www.nfl.com/image/private/f_auto,q_auto/league/szjjkumeeh1uvpeop3b5"
"CRI110744","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fqgkdlewofifm2sabike"
"00-0023176","https://static.www.nfl.com/image/private/f_auto,q_auto/league/biljapl7dpexygnojajq"
"00-0031283","https://static.www.nfl.com/image/private/f_auto,q_auto/league/mj7lqdyjlns6ozefsuwu"
"00-0029417","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p83cvjhofpg0z82txycy"
"00-0036738","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfb7zm4knxbk7macqa5h"
"CRI166116","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f2ssakjldp03h9ww1dee"
"00-0029702","https://static.www.nfl.com/image/private/f_auto,q_auto/league/egozmwyccfh9nznvfwoy"
"00-0003646","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zfvfapleh0wu1h9mdhss"
"00-0031701","https://static.www.nfl.com/image/private/f_auto,q_auto/league/c2jj6vyqqgkdwpzebggj"
"00-0018934","https://static.www.nfl.com/image/private/f_auto,q_auto/league/tfprwgaltbdwllz90ynh"
"CRI332232","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ij6d9cwfn89wkrlbjl9d"
"CRI387604","https://static.www.nfl.com/image/private/f_auto,q_auto/league/exjjqfkkd6ogzr3olhdv"
"00-0003651","https://static.www.nfl.com/image/private/f_auto,q_auto/league/dxfa9itnwccuosigvpw6"
"CRI498348","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yinlws8wqiwl28uejysj"
"CRI553720","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ca8prqlndrlss0evbnx5"
"CRI719836","https://static.www.nfl.com/image/private/f_auto,q_auto/league/emjs6mbqzxqrxyov4395"
"00-0003655","https://static.www.nfl.com/image/private/f_auto,q_auto/league/jtjllo0yc5gve67tzlb3"
"CRO014320","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rwrulztycignzntsrwzb"
"00-0022167","https://static.www.nfl.com/image/private/f_auto,q_auto/league/pisfp6ftnv2jibnrnm6a"
"00-0035448","https://static.www.nfl.com/image/private/f_auto,q_auto/league/bhihbxc1ert3qwrlyx7t"
"00-0003661","https://static.www.nfl.com/image/private/f_auto,q_auto/league/bl0qabvmbhzzxaddowol"
"00-0003660","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ikpe5ztfxeepst6zcscb"
"00-0033353","https://static.www.nfl.com/image/private/f_auto,q_auto/league/q10w3u56o2gqfnluhe3w"
"00-0031826","https://static.www.nfl.com/image/private/f_auto,q_auto/league/t3urtfod8890lrutmglh"
"00-0034819","https://static.www.nfl.com/image/private/f_auto,q_auto/league/hhbxmh77i4kcsbkc05tv"
"CRO071600","https://static.www.nfl.com/image/private/f_auto,q_auto/league/dsu3ivyv0znpt9yiqq1w"
"00-0003663","https://static.www.nfl.com/image/private/f_auto,q_auto/league/sf1zvlx6pabbv5gtqece"
"00-0003664","https://static.www.nfl.com/image/private/f_auto,q_auto/league/urzry730auhj3fmpdcw4"
"CRO100240","https://static.www.nfl.com/image/private/f_auto,q_auto/league/kt9rtgmv91suseacg1qd"
"00-0024234","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xlndx1ktvw4ubay7sl14"
"00-0030317","https://static.www.nfl.com/image/private/f_auto,q_auto/league/kk6kbrvbzqmqklznyd0o"
"00-0027239","https://static.www.nfl.com/image/private/f_auto,q_auto/league/jvwspqqvatdknnnzjvzf"
"00-0027767","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f1budabnztg4jkan4jxv"
"CRO171840","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ay0enkhpn1xqzybzpw9b"
"CRO186160","https://static.www.nfl.com/image/private/f_auto,q_auto/league/n9vkxjhxczjkmcbi33oe"
"00-0036785","https://static.www.nfl.com/image/private/f_auto,q_auto/league/hlkfbgquvlxs4qchahhd"
"00-0003673","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rkdlae2eaejbzzlvhubf"
"00-0029835","https://static.www.nfl.com/image/private/f_auto,q_auto/league/znzzhxmwxeqvlg5upw2q"
"00-0033627","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ce3qgmgn139gn6vu44zz"
"00-0022384","https://static.www.nfl.com/image/private/f_auto,q_auto/league/nmyuma3fmnmnmglmwhjt"
"CRO329360","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fe9znaelnkrkd8qzsvbn"
"CRO336520","https://static.www.nfl.com/image/private/f_auto,q_auto/league/eqpbj2r2692yquh43gkc"
"00-0038740","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/key7qkukzlgva9oz7k2r"
"CRO358000","https://static.www.nfl.com/image/private/f_auto,q_auto/league/w9tks6mkc1l5vl6xpmaj"
"00-0003676","https://static.www.nfl.com/image/private/f_auto,q_auto/league/nar1lrclpjrzpwqpodaa"
"00-0025580","https://static.www.nfl.com/image/private/f_auto,q_auto/league/usbwgcjsdcugjafgjzvt"
"00-0034973","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eradjc0noknlab2smu1e"
"00-0019353","https://static.www.nfl.com/image/private/f_auto,q_auto/league/a1l6g7wvyse7qx3z3mdq"
"CRO372320","https://static.www.nfl.com/image/private/f_auto,q_auto/league/caqslgqx38dr0r45v9i1"
"CRO386640","https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmd0lrbgguzxoxxbwosx"
"00-0034390","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ydyu6ymmys92b1fhau92"
"00-0040242","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tklzj7zzve1t4z2hhr1g"
"00-0037821","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/unfc89gx8anfyuzom0dv"
"00-0003681","https://static.www.nfl.com/image/private/f_auto,q_auto/league/nitu6iw0obqvvqhg2lmc"
"00-0040369","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c14y9hq7dq3e6wfuiqi7"
"00-0030022","https://static.www.nfl.com/image/private/f_auto,q_auto/league/tuskzloiwqg5lwrosbhz"
"00-0003682","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ya4lsghp1z5ymziqth9l"
"CRO443920","https://static.www.nfl.com/image/private/f_auto,q_auto/league/wvjsitnwv7zp9cbevrid"
"00-0037616","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpyjflkuqsthoic5pcrm"
"CRO458240","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yj8f9wfdh1iwht2fitio"
"00-0032745","https://static.www.nfl.com/image/private/f_auto,q_auto/league/flcn8rvasatcy4cuoe1k"
"00-0034435","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ocvxmo4ggct27fv9dn8x"
"00-0040565","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bynazmw3ywfdijwhfo0t"
"00-0026039","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fv613xkkjwkunwd8izbo"
"CRO515520","https://static.www.nfl.com/image/private/f_auto,q_auto/league/vteqhcigyqprvyywjfmk"
"00-0033383","https://static.www.nfl.com/image/private/f_auto,q_auto/league/nqi9ijh33uz4gqtywaus"
"CRO529840","https://static.www.nfl.com/image/private/f_auto,q_auto/league/znydlf7ccdoafhaql8tq"
"00-0021220","https://static.www.nfl.com/image/private/f_auto,q_auto/league/w2psqfb1tbfnmbcye55x"
"CRO558480","https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbxq7r7vufngb3asu6kg"
"CRO572800","https://static.www.nfl.com/image/private/f_auto,q_auto/league/vdqz7d3kqdgyoy4hgmae"
"CRO587120","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qsb5bqk0s6yvkkwom8og"
"00-0036167","https://static.www.nfl.com/image/private/f_auto,q_auto/league/sfwj4dhe8eihhmjncd7q"
"00-0031941","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rfysbrjrvfdr72cx8who"
"00-0023505","https://static.www.nfl.com/image/private/f_auto,q_auto/league/laez0fyoix3nlxolb4db"
"CRO701680","https://static.www.nfl.com/image/private/f_auto,q_auto/league/upribyvbjvntma0hjaeo"
"00-0025443","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ljrzdsakid8qnccwoadj"
"00-0022389","https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1yjvji71coq9p8s104a"
"CRO716000","https://static.www.nfl.com/image/private/f_auto,q_auto/league/y3wg9x88elmltigiuuod"
"00-0022004","https://static.www.nfl.com/image/private/f_auto,q_auto/league/noby80bv9jxj1pdlardy"
"00-0003700","https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbrzbrc3yf1hl1zokhqi"
"00-0030656","https://static.www.nfl.com/image/private/f_auto,q_auto/league/oruiw5myfimtssv6j2ar"
"00-0033601","https://static.www.nfl.com/image/private/f_auto,q_auto/league/lahqn8ngpcadvinkq42o"
"00-0024300","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypraex2eb8whvtwzfgr9"
"00-0034947","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rcvxku3xputfb22snrvh"
"CRU092287","https://static.www.nfl.com/image/private/f_auto,q_auto/league/elcpjcvyampykrrvmu9x"
"00-0034389","https://static.www.nfl.com/image/private/f_auto,q_auto/league/lnq0ypzkle8qqwbtbqr3"
"00-0039568","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqmf9kmlsjtxbahxjzd7"
"CRU184574","https://static.www.nfl.com/image/private/f_auto,q_auto/league/aapmela0vepudpc370n3"
"00-0031730","https://static.www.nfl.com/image/private/f_auto,q_auto/league/cigte16dzmwlpmeldmbk"
"00-0039402","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xmbnm0swk4oqrrnslrn5"
"00-0026395","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zt9ej39t3ortamy7dde1"
"00-0020844","https://static.www.nfl.com/image/private/f_auto,q_auto/league/tfkziqakzat29evyfklv"
"CRU276861","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fie0vlwng7az1vjtjg98"
"CRU369148","https://static.www.nfl.com/image/private/f_auto,q_auto/league/lgynfen5epxm4edhmlge"
"00-0020285","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yab733efwacdujnhngly"
"00-0003715","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ozb1mu7ikmuur3zx996a"
"CRU553722","https://static.www.nfl.com/image/private/f_auto,q_auto/league/gpu4mr6bmnqlzqcymlor"
"00-0030230","https://static.www.nfl.com/image/private/f_auto,q_auto/league/n6h300cpkp8gcngrw9gv"
"00-0019925","https://static.www.nfl.com/image/private/f_auto,q_auto/league/vorlyrbzn8ityzgqm6ip"
"CRU727046","https://static.www.nfl.com/image/private/f_auto,q_auto/league/mferg8gwzcpt5f8milva"
"00-0003718","https://static.www.nfl.com/image/private/f_auto,q_auto/league/v3lfeqtfysulv8f8xalb"
"00-0022564","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xivqblen076vyomshdmw"
"00-0027265","https://static.www.nfl.com/image/private/f_auto,q_auto/league/q15bky6cm2stbiy0zafu"
"CRY415291","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fiu2h92orzdegixijksr"
"CSO415291","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xizfredzwiqcbw9vadfa"
"00-0027248","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ibstffbyrr1gduqcj3ps"
"00-0032033","https://static.www.nfl.com/image/private/f_auto,q_auto/league/n5dv3yyk50bmeo6gwzet"
"00-0025919","https://static.www.nfl.com/image/private/f_auto,q_auto/league/y54qbh8iyb2uthjqthgx"
"00-0024565","https://static.www.nfl.com/image/private/f_auto,q_auto/league/sdjxgpwsp0o9qnr9n4i8"
"CUL075507","https://static.www.nfl.com/image/private/f_auto,q_auto/league/h1sbp8ihscjo20ueyjiu"
"00-0028147","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zxmidnjgcpc3xlm2mhfi"
"00-0033696","https://static.www.nfl.com/image/private/f_auto,q_auto/league/innwotsz5sqpe91lef2g"
"CUL151014","https://static.www.nfl.com/image/private/f_auto,q_auto/league/snhlwksmu6mwpckgt5wu"
"CUL377535","https://static.www.nfl.com/image/private/f_auto,q_auto/league/wtm8xqdmg2kz15ricwlf"
"00-0028018","https://static.www.nfl.com/image/private/f_auto,q_auto/league/nxagn5nzbi4m5bwukiak"
"00-0003736","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ts0yfrludlwkbylruqko"
"CUL528549","https://static.www.nfl.com/image/private/f_auto,q_auto/league/cnfqeg8rgogvsnh6tksp"
"00-0039754","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p5mk3qxwrbwdr3y3kt6u"
"00-0003739","https://static.www.nfl.com/image/private/f_auto,q_auto/league/vmvl5xojgtwm6jadhy7l"
"00-0003738","https://static.www.nfl.com/image/private/f_auto,q_auto/league/carhwsp2s6iulffl1mjp"
"00-0003741","https://static.www.nfl.com/image/private/f_auto,q_auto/league/vgpsxkhz6fabk35d2keb"
"00-0024399","https://static.www.nfl.com/image/private/f_auto,q_auto/league/klzlpuwnenpcl3bpncdb"
"00-0003743","https://static.www.nfl.com/image/private/f_auto,q_auto/league/kauktpfaiis7dflsgiuy"
"00-0027321","https://static.www.nfl.com/image/private/f_auto,q_auto/league/c87plzwz1aj8haowwxcq"
"00-0028753","https://static.www.nfl.com/image/private/f_auto,q_auto/league/halacljfmgqoubrrpivk"
"CUM166116","https://static.www.nfl.com/image/private/f_auto,q_auto/league/pcprcs7fk5gx161jl1sj"
"00-0003748","https://static.www.nfl.com/image/private/f_auto,q_auto/league/lgx7kkgqzml0ypoxgyvk"
"00-0026013","https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr84dbc5gjontigkouuw"
"CUM664464","https://static.www.nfl.com/image/private/f_auto,q_auto/league/vhporqcawi5lonr7vy0b"
"00-0020972","https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs"
"CUN102494","https://static.www.nfl.com/image/private/f_auto,q_auto/league/a74kx2wczrwzdvgaf1in"
"00-0029795","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yo9hvf3gnoxj7prmruo8"
"CUN110744","https://static.www.nfl.com/image/private/f_auto,q_auto/league/x2yyg64ukdf2rbi7ucgs"
"00-0029564","https://static.www.nfl.com/image/private/f_auto,q_auto/league/gtbi4oyriq8hpewlpt5x"
"CUN221488","https://static.www.nfl.com/image/private/f_auto,q_auto/league/axinqj2gwysllz7ufcpp"
"00-0003756","https://static.www.nfl.com/image/private/f_auto,q_auto/league/swosli7xva79yahbwxlg"
"CUN276860","https://static.www.nfl.com/image/private/f_auto,q_auto/league/gwpavwyklzjyagg6uwtw"
"00-0003758","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qswhltrzzvjredaj8ocr"
"00-0027661","https://static.www.nfl.com/image/private/f_auto,q_auto/league/alfzjcfibchzxj8f10mh"
"00-0031462","https://static.www.nfl.com/image/private/f_auto,q_auto/league/hmszkqofxzqzxqbuawhq"
"CUN498348","https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnn8l4kvwarcn0wx7gt2"
"00-0030129","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ovha4ur747ad8vnkkyaz"
"00-0034687","https://static.www.nfl.com/image/private/f_auto,q_auto/league/deuese6msflvepgi1dla"
"00-0038911","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pspxhbxgnqanfsrcf7ux"
"00-0037452","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qgcfe48z8bsg5eugekgt"
"00-0003763","https://static.www.nfl.com/image/private/f_auto,q_auto/league/hpftts6jt4kxedk2tg3j"
"00-0003761","https://static.www.nfl.com/image/private/f_auto,q_auto/league/gwa0zs48uxqe3xto4ofx"
"00-0003762","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xfafoptrnnjnxastmort"
"CUN775208","https://static.www.nfl.com/image/private/f_auto,q_auto/league/mfqskhlgnnc1oqq25ruf"
"00-0029745","https://static.www.nfl.com/image/private/f_auto,q_auto/league/vxqjihuel61lds41i9ti"
"00-0033547","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gxugy1m0xlxbyk8dv5rr"
"00-0039316","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pcvvfurbbzefkwnojcid"
"CUP276861","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xiwnokhoysmxtiujilml"
"CUR095835","https://static.www.nfl.com/image/private/f_auto,q_auto/league/x1ehjarkxd2p28zfvq1d"
"CUR127780","https://static.www.nfl.com/image/private/f_auto,q_auto/league/en8uabpjqslceitpjrce"
"00-0036795","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sfcyxgyi8qkzafuqwbnl"
"00-0036349","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tm9ahrg1kvnyyghpj5sy"
"CUR159725","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yrygovdfs1ww0z5qokxz"
"00-0022015","https://static.www.nfl.com/image/private/f_auto,q_auto/league/osyismzyrdijrbcrg7ly"
"CUR223615","https://static.www.nfl.com/image/private/f_auto,q_auto/league/bxibplqhzwbivfl0eezh"
"00-0027698","https://static.www.nfl.com/image/private/f_auto,q_auto/league/tifuih1s40mijqysf83h"
"CUR255560","https://static.www.nfl.com/image/private/f_auto,q_auto/league/acuenvafz9ossmiaiqqb"
"CUR287505","https://static.www.nfl.com/image/private/f_auto,q_auto/league/dftjzbmzfyqq43jtz4qs"
"00-0023574","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xm15xjzlcmxptfyqhe0j"
"00-0003775","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ydszifebr2ig3nonzdep"
"00-0031738","https://static.www.nfl.com/image/private/f_auto,q_auto/league/e4pnct2dqacsng0vrcjf"
"CUR351395","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fpotm4uxyeae6kwofhbu"
"00-0026981","https://static.www.nfl.com/image/private/f_auto,q_auto/league/slmide6ydyevszeuu83e"
"00-0022661","https://static.www.nfl.com/image/private/f_auto,q_auto/league/a3oxgdq6gqlxr7j9qonw"
"CUR447230","https://static.www.nfl.com/image/private/f_auto,q_auto/league/klujnycpvtgxj9ht8uv8"
"00-0003780","https://static.www.nfl.com/image/private/f_auto,q_auto/league/hga3eqnsfj9gmvqsdkdr"
"00-0027520","https://static.www.nfl.com/image/private/f_auto,q_auto/league/kb9eupavfl9y1zdec3ue"
"00-0019852","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ukiwwi660yr5r5et8vr7"
"00-0003781","https://static.www.nfl.com/image/private/f_auto,q_auto/league/czn3qpbbprc7hsmxgm5n"
"CUR468526","https://static.www.nfl.com/image/private/f_auto,q_auto/league/lp62onmpqksx4hkr3t8z"
"CUR479175","https://static.www.nfl.com/image/private/f_auto,q_auto/league/i3vgmqaduzriwqxeeeny"
"00-0021649","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xwiprno2qyh3x3lvuyen"
"00-0023370","https://static.www.nfl.com/image/private/f_auto,q_auto/league/pergvey5rvl3htaapyed"
"00-0021337","https://static.www.nfl.com/image/private/f_auto,q_auto/league/mz8oknklwv2dfrqokuco"
"00-0003788","https://static.www.nfl.com/image/private/f_auto,q_auto/league/w7jtts1gh3rpu7wein11"
"00-0003789","https://static.www.nfl.com/image/private/f_auto,q_auto/league/q2mg5gseqcdvkbwl6fei"
"00-0029412","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fcmh8m4lmzuvrnnbthjh"
"00-0023325","https://static.www.nfl.com/image/private/f_auto,q_auto/league/apx2wcps8kxixlfvdpp5"
"CUR543065","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ckebttchwzkuzvrtytl6"
"00-0021924","https://static.www.nfl.com/image/private/f_auto,q_auto/league/dualgxbsgxu5ixvkqr5o"
"CUR627650","https://static.www.nfl.com/image/private/f_auto,q_auto/league/uromcq7p19abhhkjl1d1"
"00-0023179","https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpg0q9yx5tgtaf3ffdbw"
"00-0003794","https://static.www.nfl.com/image/private/f_auto,q_auto/league/uifogrrix5nh8yku6byp"
"CUR638900","https://static.www.nfl.com/image/private/f_auto,q_auto/league/tyarud0a82ss11taqpsr"
"CUR670845","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ikse0njgggzfpgreqxbk"
"00-0021245","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fm5drhsjhcpotghqe2tz"
"00-0022001","https://static.www.nfl.com/image/private/f_auto,q_auto/league/dd8nztoegrdznrpnbnqk"
